indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Distribuição por faixas de renda,2022,Município,2509396,Maturéia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509404,Mogeiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509503,Montadas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509602,Monte Horebe (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509701,Monteiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509800,Mulungu (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509909,Natuba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,7,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510006,Nazarezinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510105,Nova Floresta (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510204,Nova Olinda (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510303,Nova Palmeira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510402,Olho d'Água (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510501,Olivedos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510600,Ouro Velho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510659,Parari (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510709,Passagem (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510808,Patos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,48,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2510907,Paulista (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511004,Pedra Branca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511103,Pedra Lavrada (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511202,Pedras de Fogo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511301,Piancó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,7,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511400,Picuí (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511509,Pilar (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511608,Pilões (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511707,Pilõezinhos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511806,Pirpirituba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2511905,Pitimbu (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2512002,Pocinhos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2512036,Poço Dantas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2512077,Poço de José de Moura (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2512101,Pombal (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,36,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2512200,Prata (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2512309,Princesa Isabel (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,58,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
